"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TS","0","1","1","point","1","1.098612666130066","0","0"
"TS","0","2","1","point","1","0.6558801531791687","0","0.2658"
"TS","0","3","1","point","1","1.098612666130066","0","0"
"TS","0","4","1","point","1","1.098612666130066","0","0"
"TS","0","5","1","point","1","0.44329172372817993","0","0.8001"
"TS","0","6","1","point","1","0.39115193486213684","0","0.844"
"TS","0","7","1","point","1","0.3416917324066162","0","0.8769"
"TS","0","8","1","point","1","0.31630739569664","0","0.8627"
"TS","0","9","1","point","1","1.098612666130066","0","0"
"TS","0","10","1","point","1","1.098612666130066","0","0"
"TS","0","11","1","point","1","0.38237303495407104","0","0.8454"
"TS","0","12","1","point","1","1.098612666130066","0","0"
"TS","0","13","1","point","1","0.3973856270313263","0","0.5662"
"TS","0","14","1","point","1","0.3443893790245056","0","0.8485"
"TS","0","15","1","point","1","0.4192219376564026","0","0.8428"
"TS","0","16","1","point","1","0.3021775484085083","0","0.8617"
"TS","0","17","1","point","1","0.41567501425743103","0","0.7711"
"TS","0","18","1","point","1","0.41822367906570435","0","0.7279"
"TS","0","19","1","point","1","0.40418243408203125","0","0.6306"
"TS","0","20","1","point","1","0.3464481830596924","0","0.8443"
"TS","0","21","1","point","1","0.7613168954849243","0","0.1369"
"TS","0","22","1","point","1","1.098612666130066","0","0"
"TS","0","23","1","point","1","1.098612666130066","0","0"
"TS","0","24","1","point","1","0.41773343086242676","0","0.8178"
"TS","0","25","1","point","1","1.098612666130066","0","0"
"TS","0","26","1","point","1","0.44735831022262573","0","0.7608"
"TS","0","27","1","point","1","1.098612666130066","0","0"
"TS","0","28","1","point","1","1.098612666130066","0","0"
"TS","0","29","1","point","1","0.31887108087539673","0","0.8515"
"TS","0","30","1","point","1","1.098612666130066","0","0"
"TS","0","31","1","point","1","1.098612666130066","0","0"
"TS","0","32","1","point","1","1.098612666130066","0","0"
"TS","0","33","1","point","1","0.3789110779762268","0","0.8305"
"TS","0","34","1","point","1","1.098612666130066","0","0"
"TS","0","35","1","point","1","0.4088480472564697","0","0.8151"
"TS","0","36","1","point","1","1.098612666130066","0","0"
"TS","0","37","1","point","1","0.4834333062171936","0","0.8001"
"TS","0","38","1","point","1","0.4302903711795807","0","0.8296"
"TS","0","39","1","point","1","0.3829515278339386","0","0.831"
"TS","0","40","1","point","13","0.7812742590904236","0.3467","0.8038"
"TS","0","41","1","point","13","0.3207833766937256","0.6847","0.8023"
"TS","0","42","1","point","13","0.28794610500335693","0.5113","0.8266"
"TS","0","43","1","point","13","0.47758087515830994","0.3356","0.7871"
"TS","0","44","1","point","13","0.23997719585895538","0.5698","0.9049"
"TS","0","45","1","point","13","0.24442315101623535","0.6597","0.8226"
"TS","0","46","1","point","13","0.20975923538208008","0.6531","0.8454"
"TS","0","47","1","point","13","0.25590282678604126","0.6762","0.8415"
"TS","0","48","1","point","13","0.2823030948638916","0.6768","0.8679"
"TS","0","49","1","point","13","0.2711486220359802","0.6986","0.8157"
"TS","0","50","1","point","13","0.28609204292297363","0.6669","0.8446"
"TS","0","51","1","point","13","0.26372960209846497","0.7005","0.8405"
"TS","0","52","1","point","13","0.23124031722545624","0.7542","0.8397"
"TS","0","53","1","point","13","0.24661707878112793","0.7083","0.8538"
"TS","0","54","1","point","13","0.21453848481178284","0.5936","0.879"
"TS","0","55","1","point","13","0.2518409788608551","0.6743","0.8909"
"TS","0","56","1","point","13","0.20485492050647736","0.7579","0.8726"
"TS","0","57","1","point","13","0.393947035074234","0.5891","0.8205"
"TS","0","58","1","point","13","0.2563934624195099","0.6823","0.8756"
"TS","0","59","1","point","13","0.17633427679538727","0.6536","0.8888"
"TS","0","60","1","point","13","0.3473789095878601","0.6146","0.788"
"TS","0","61","1","point","13","0.25213557481765747","0.6736","0.8645"
"TS","0","62","1","point","13","0.24466967582702637","0.6215","0.8614"
"TS","0","63","1","point","13","0.6721672415733337","0.2864","0.8299"
"TS","0","64","1","point","13","0.44333991408348083","0.6185","0.8141"
"TS","0","65","1","point","13","0.2855616807937622","0.6676","0.793"
"TS","0","66","1","point","13","0.32064181566238403","0.661","0.8449"
"TS","0","67","1","point","13","0.2619048058986664","0.6733","0.8317"
"TS","0","68","1","point","13","0.33626827597618103","0.5516","0.8334"
"TS","0","69","1","point","13","0.35065680742263794","0.7308","0.8339"
"TS","0","70","1","point","13","0.3403611183166504","0.596","0.8515"
"TS","0","71","1","point","13","0.232924222946167","0.6561","0.8836"
"TS","0","72","1","point","13","0.27000969648361206","0.6507","0.8503"
"TS","0","73","1","point","13","0.2172956019639969","0.7532","0.8563"
"TS","0","74","1","point","13","0.2530490458011627","0.6588","0.859"
"TS","0","75","1","point","13","0.2024954855442047","0.6993","0.866"
"TS","0","76","1","point","13","0.28324827551841736","0.577","0.8445"
"TS","0","77","1","point","13","0.279013067483902","0.5839","0.8419"
"TS","0","78","1","point","13","0.3184959292411804","0.5943","0.8556"
"TS","0","79","1","point","13","0.28963854908943176","0.6988","0.8353"
"TS","0","80","1","point","25","0.32629910111427307","0.538","0.8164"
"TS","0","81","1","point","25","0.187729150056839","0.5745","0.8737"
"TS","0","82","1","point","25","0.28742995858192444","0.5739","0.8342"
"TS","0","83","1","point","25","0.20646044611930847","0.7219","0.8746"
"TS","0","84","1","point","25","0.23639416694641113","0.7227","0.8565"
"TS","0","85","1","point","25","0.574712872505188","0.0021","0.8258"
"TS","0","86","1","point","25","0.317195326089859","0.6791","0.8255"
"TS","0","87","1","point","25","0.3936634659767151","0.359","0.8139"
"TS","0","88","1","point","25","0.34948426485061646","0.4985","0.8582"
"TS","0","89","1","point","25","0.3047772943973541","0.5399","0.8476"
"TS","0","90","1","point","25","0.3589881956577301","0.4658","0.8309"
"TS","0","91","1","point","25","0.29619112610816956","0.7285","0.8725"
"TS","0","92","1","point","25","0.3033626973628998","0.7169","0.8138"
"TS","0","93","1","point","25","0.21574655175209045","0.7258","0.8742"
"TS","0","94","1","point","25","0.2983182668685913","0.6355","0.8679"
"TS","0","95","1","point","25","0.2176966667175293","0.5192","0.8763"
"TS","0","96","1","point","25","0.2925235331058502","0.682","0.8441"
"TS","0","97","1","point","25","0.3478314280509949","0.5917","0.8141"
"TS","0","98","1","point","25","0.1990329921245575","0.6624","0.8918"
"TS","0","99","1","point","25","0.23047466576099396","0.7297","0.8582"
"TS","0","100","1","point","25","0.24964973330497742","0.7173","0.8635"
"TS","0","101","1","point","25","0.31093597412109375","0.5331","0.8842"
"TS","0","102","1","point","25","0.3579970598220825","0.4097","0.8312"
"TS","0","103","1","point","25","0.3275252878665924","0.6538","0.8282"
"TS","0","104","1","point","25","0.2965283989906311","0.6618","0.7944"
"TS","0","105","1","point","25","0.24109463393688202","0.7094","0.8437"
"TS","0","106","1","point","25","0.2087552845478058","0.7377","0.8616"
"TS","0","107","1","point","25","0.30000051856040955","0.5888","0.8177"
"TS","0","108","1","point","25","0.21688754856586456","0.696","0.891"
"TS","0","109","1","point","25","0.22170813381671906","0.6861","0.8507"
"TS","0","110","1","point","25","0.37104326486587524","0.4294","0.8215"
"TS","0","111","1","point","25","0.2787500023841858","0.5971","0.8378"
"TS","0","112","1","point","25","0.2153482884168625","0.7088","0.8767"
"TS","0","113","1","point","25","0.23889848589897156","0.6034","0.8548"
"TS","0","114","1","point","25","0.2753744125366211","0.6725","0.8226"
"TS","0","115","1","point","25","0.30363377928733826","0.6717","0.834"
"TS","0","116","1","point","25","0.21604640781879425","0.6632","0.8392"
"TS","0","117","1","point","25","0.2449306696653366","0.6385","0.8914"
"TS","0","118","1","point","25","0.21239176392555237","0.5636","0.8345"
"TS","0","119","1","point","25","0.276724249124527","0.6726","0.837"
"TS","0","120","1","point","37","0.20946164429187775","0.722","0.8715"
"TS","0","121","1","point","37","0.25093957781791687","0.7157","0.8495"
"TS","0","122","1","point","37","0.2333480417728424","0.6426","0.8373"
"TS","0","123","1","point","37","0.22616057097911835","0.6147","0.8828"
"TS","0","124","1","point","37","0.2904589772224426","0.6562","0.824"
"TS","0","125","1","point","37","0.22138571739196777","0.6384","0.8724"
"TS","0","126","1","point","37","0.2600858211517334","0.6751","0.8497"
"TS","0","127","1","point","37","0.37041860818862915","0.4688","0.8191"
"TS","0","128","1","point","37","0.3048864006996155","0.6582","0.8422"
"TS","0","129","1","point","37","0.207993745803833","0.7531","0.8954"
"TS","0","130","1","point","37","0.3249204754829407","0.6168","0.8149"
"TS","0","131","1","point","37","0.23319539427757263","0.668","0.8534"
