"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TR","22","80","9","grid contour skeleton region point grid contour skeleton region","0.255 0.837 0.201 0.945 35 0.546 0.825 0.907 0.664","0.09262170642614365","null","null"
"TR","22","81","2","region point","0.793 12","0.12241630256175995","null","null"
"TR","22","82","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.18223820626735687","null","null"
"TR","22","83","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.1490425169467926","null","null"
"TR","22","84","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.12001262605190277","null","null"
"TR","22","85","2","skeleton region","0.199 0.227","0.1407790333032608","null","null"
"TR","22","86","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","30 0.624 0.209 0.269 0.439 23 0.604 0.415 0.885 0.469 28 0.872 0.9 0.188 0.292 15 0.685","0.14773155748844147","null","null"
"TR","22","87","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.11671029031276703","null","null"
"TR","22","88","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.18990403413772583","null","null"
"TR","22","89","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.14294227957725525","null","null"
"TR","22","90","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.15847335755825043","null","null"
"TR","22","91","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.12966398894786835","null","null"
"TR","22","92","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.11931965500116348","null","null"
"TR","22","93","12","contour skeleton region point grid contour skeleton region point grid contour skeleton","0.316 0.74 0.934 37 0.179 0.559 0.147 0.965 20 0.615 0.14 0.946","0.1235383003950119","null","null"
"TR","22","94","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.1190052255988121","null","null"
"TR","22","95","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.1452658772468567","null","null"
"TR","22","96","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.11551131308078766","null","null"
"TR","22","97","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.11263048648834229","null","null"
"TR","22","98","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.14671733975410461","null","null"
"TR","22","99","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.14605064690113068","null","null"
"TR","23","0","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.10517196357250214","null","null"
"TR","23","1","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.1501467525959015","null","null"
"TR","23","2","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.16159865260124207","null","null"
"TR","23","3","1","point","29","0.13406053185462952","null","null"
"TR","23","4","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.15613287687301636","null","null"
"TR","23","5","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.15609711408615112","null","null"
"TR","23","6","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.13997778296470642","null","null"
"TR","23","7","12","contour skeleton region point grid contour skeleton region point grid contour skeleton","0.316 0.74 0.934 37 0.179 0.559 0.147 0.965 20 0.615 0.14 0.946","0.1418670117855072","null","null"
"TR","23","8","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","26 0.912 0.289 0.44 0.48 14 0.769 0.754 0.344 0.367 44 0.423 0.533 0.859 0.699 18 0.113 0.141 0.959","0.1402461677789688","null","null"
"TR","23","9","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.16738727688789368","null","null"
"TR","23","10","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.14808602631092072","null","null"
"TR","23","11","10","skeleton region point grid contour skeleton region point grid contour","0.391 0.605 31 0.247 0.247 0.329 0.635 22 0.971 0.625","0.1396304816007614","null","null"
"TR","23","12","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","7 0.699 0.636 0.238 0.752 6 0.934 0.671 0.9 0.807 38 0.511 0.193 0.516 0.372 41 0.822","0.13229823112487793","null","null"
"TR","23","13","19","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.627 38 0.384 0.471 0.544 0.536 47 0.618 0.165 0.274 0.101 11 0.566 0.624 0.916 0.503 32 0.22 0.645","0.1140599399805069","null","null"
"TR","23","14","5","grid contour skeleton region point","0.677 0.328 0.996 0.847 19","0.15535390377044678","null","null"
"TR","23","15","3","grid contour skeleton","0.479 0.692 0.818","0.1676691174507141","null","null"
"TR","23","16","4","grid contour skeleton region","0.969 0.138 0.623 0.302","0.12389017641544342","null","null"
"TR","23","17","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.148 0.587 0.186 6 0.261 0.306 0.771 0.33 27 0.803 0.417 0.392 0.824","0.13300301134586334","null","null"
"TR","23","18","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.13197734951972961","null","null"
"TR","23","19","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.1307750791311264","null","null"
"TR","23","20","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.13345198333263397","null","null"
"TR","23","21","11","skeleton region point grid contour skeleton region point grid contour skeleton","0.788 0.184 19 0.922 0.791 0.802 0.806 48 0.162 0.131 0.889","0.11383841186761856","null","null"
"TR","23","22","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.12791423499584198","null","null"
"TR","23","23","2","grid contour","0.708 0.614","0.1427445411682129","null","null"
"TR","23","24","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.11222575604915619","null","null"
"TR","23","25","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.11973130702972412","null","null"
"TR","23","26","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.13080179691314697","null","null"
"TR","23","27","4","region point grid contour","0.932 14 0.106 0.282","0.13593709468841553","null","null"
"TR","23","28","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.1606535017490387","null","null"
"TR","23","29","10","contour skeleton region point grid contour skeleton region point grid","0.314 0.334 0.349 14 0.238 0.649 0.588 0.888 10 0.337","0.16739079356193542","null","null"
"TR","23","30","6","grid contour skeleton region point grid","0.899 0.417 0.593 0.16 36 0.319","0.18673375248908997","null","null"
"TR","23","31","14","region point grid contour skeleton region point grid contour skeleton region point grid contour","0.558 19 0.383 0.366 0.141 0.27 31 0.429 0.936 0.89 0.149 34 0.813 0.43","0.1357932984828949","null","null"
"TR","23","32","1","point","7","0.28055453300476074","null","null"
"TR","23","33","1","region","0.843","0.12387131154537201","null","null"
"TR","23","34","6","point grid contour skeleton region point","47 0.715 0.516 0.391 0.527 29","0.12010593712329865","null","null"
"TR","23","35","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.17485147714614868","null","null"
"TR","23","36","2","skeleton region","0.199 0.227","0.11878448724746704","null","null"
"TR","23","37","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.19848699867725372","null","null"
"TR","23","38","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.11574675142765045","null","null"
"TR","23","39","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.1067558154463768","null","null"
"TR","23","40","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.128 0.22 16 0.487 0.674 0.269 0.157 40 0.838 0.685 0.608 0.277 31 0.124","0.12518547475337982","null","null"
"TR","23","41","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","13 0.303 0.965 0.659 0.999 7 0.351 0.857 0.179 0.11 29 0.976 0.194 0.255","0.1066172868013382","null","null"
"TR","23","42","1","contour","0.266","0.15423695743083954","null","null"
"TR","23","43","1","contour","0.981","0.14453740417957306","null","null"
"TR","23","44","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.14521391689777374","null","null"
"TR","23","45","8","point grid contour skeleton region point grid contour","16 0.924 0.519 0.248 0.803 32 0.817 0.569","0.12042717635631561","null","null"
"TR","23","46","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.12134407460689545","null","null"
"TR","23","47","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.13405242562294006","null","null"
"TR","23","48","9","grid contour skeleton region point grid contour skeleton region","0.299 0.474 0.73 0.378 19 0.481 0.369 0.164 0.784","0.16454201936721802","null","null"
"TR","23","49","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.12576919794082642","null","null"
"TR","23","50","13","region point grid contour skeleton region point grid contour skeleton region point grid","0.286 11 0.242 0.759 0.61 0.366 44 0.467 0.6 0.557 0.657 18 0.62","0.15014559030532837","null","null"
"TR","23","51","10","contour skeleton region point grid contour skeleton region point grid","0.317 0.12 0.128 13 0.531 0.151 0.565 0.68 9 0.66","0.13666917383670807","null","null"
"TR","23","52","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","30 0.624 0.209 0.269 0.439 23 0.604 0.415 0.885 0.469 28 0.872 0.9 0.188 0.292 15 0.685","0.1363491415977478","null","null"
"TR","23","53","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.14743201434612274","null","null"
"TR","23","54","1","contour","0.979","0.14212147891521454","null","null"
"TR","23","55","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.13196979463100433","null","null"
"TR","23","56","8","skeleton region point grid contour skeleton region point","0.832 0.609 10 0.681 0.672 0.375 0.274 38","0.12924136221408844","null","null"
"TR","23","57","7","skeleton region point grid contour skeleton region","0.576 0.615 13 0.869 0.608 0.623 0.375","0.12660379707813263","null","null"
"TR","23","58","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.14514891803264618","null","null"
"TR","23","59","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.13680115342140198","null","null"
"TR","23","60","3","contour skeleton region","0.116 0.577 0.465","0.10465776920318604","null","null"
"TR","23","61","17","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.504 0.926 27 0.422 0.98 0.587 0.111 32 0.13 0.279 0.57 0.403 18 0.778 0.203 0.104 0.256","0.13994255661964417","null","null"
"TR","23","62","1","contour","0.6","0.16849768161773682","null","null"
"TR","23","63","17","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.516 0.729 0.26 33 0.348 0.886 0.76 0.631 40 0.194 0.877 0.678 0.847 44 0.852 0.324 0.599","0.11148534715175629","null","null"
"TR","23","64","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.21597209572792053","null","null"
"TR","23","65","1","point","10","0.18531396985054016","null","null"
"TR","23","66","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.10092445462942123","null","null"
"TR","23","67","8","skeleton region point grid contour skeleton region point","0.968 0.926 30 0.71 0.569 0.577 0.615 13","0.18134303390979767","null","null"
"TR","23","68","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.139861062169075","null","null"
"TR","23","69","11","grid contour skeleton region point grid contour skeleton region point grid","0.436 0.911 0.916 0.469 24 0.118 0.705 0.752 0.13 42 0.543","0.13011281192302704","null","null"
"TR","23","70","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.1194668561220169","null","null"
"TR","23","71","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.13604681193828583","null","null"
"TR","23","72","2","region point","0.793 12","0.1380867063999176","null","null"
"TR","23","73","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.136 18 0.49 0.382 0.768 0.66 30 0.969 0.278 0.78 0.136 16 0.535 0.981 0.273 0.23 12","0.1631302833557129","null","null"
"TR","23","74","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.1397617757320404","null","null"
"TR","23","75","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.10818849503993988","null","null"
"TR","23","76","6","point grid contour skeleton region point","34 0.443 0.675 0.135 0.468 22","0.1602110117673874","null","null"
"TR","23","77","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.11152086406946182","null","null"
"TR","23","78","1","region","0.179","0.14915695786476135","null","null"
"TR","23","79","12","region point grid contour skeleton region point grid contour skeleton region point","0.17 11 0.703 0.997 0.601 0.849 28 0.272 0.545 0.172 0.675 8","0.1306733638048172","null","null"
"TR","23","80","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.18393875658512115","null","null"
"TR","23","81","13","skeleton region point grid contour skeleton region point grid contour skeleton region point","0.279 0.426 17 0.444 0.578 0.287 0.463 12 0.26 0.43 0.781 0.378 40","0.16755720973014832","null","null"
"TR","23","82","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.10895800590515137","null","null"
"TR","23","83","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.1549898087978363","null","null"
"TR","23","84","11","grid contour skeleton region point grid contour skeleton region point grid","0.182 0.128 0.905 0.641 5 0.244 0.215 0.523 0.427 18 0.613","0.14353404939174652","null","null"
"TR","23","85","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.12917035818099976","null","null"
"TR","23","86","2","skeleton region","0.155 0.953","0.1644861251115799","null","null"
"TR","23","87","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","29 0.221 0.96 0.314 0.312 44 0.814 0.391 0.304 0.517 41 0.507 0.527 0.333 0.196 18 0.425","0.12896400690078735","null","null"
"TR","23","88","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.0947972983121872","null","null"
"TR","23","89","12","grid contour skeleton region point grid contour skeleton region point grid contour","0.136 0.407 0.313 0.373 6 0.773 0.776 0.164 0.963 24 0.748 0.633","0.13127776980400085","null","null"
"TR","23","90","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.12696623802185059","null","null"
"TR","23","91","2","skeleton region","0.655 0.922","0.271425724029541","null","null"
"TR","23","92","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.13320603966712952","null","null"
"TR","23","93","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.16778060793876648","null","null"
"TR","23","94","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.11857835948467255","null","null"
"TR","23","95","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.1332036554813385","null","null"
"TR","23","96","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.1259964257478714","null","null"
"TR","23","97","8","region point grid contour skeleton region point grid","0.933 35 0.561 0.119 0.525 0.564 17 0.72","0.10360698401927948","null","null"
"TR","23","98","9","grid contour skeleton region point grid contour skeleton region","0.255 0.837 0.201 0.945 35 0.546 0.825 0.907 0.664","0.10435932874679565","null","null"
"TR","23","99","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.372 36 0.505 0.306 0.138 0.607 17 0.292 0.702 0.595 0.49 37 0.827 0.376 0.628 0.531 45","0.1457725465297699","null","null"
"VL","23","0","5","point","13","0.24118053913116455","0.6635","0.8494"
"VL","23","1","5","point","25","0.22085781395435333","0.6129","0.8566"
"VL","23","2","5","point","37","0.35000476241111755","0.7047","0.7749"
"VL","23","3","5","grid","0.25","0.27104973793029785","0.7049","0.8351"
"VL","23","4","5","grid","0.5","0.23032820224761963","0.7437","0.8324"
"VL","23","5","5","grid","0.75","0.2211674153804779","0.6645","0.8535"
"VL","23","6","5","contour","0.25","0.21133887767791748","0.6463","0.8721"
"VL","23","7","5","contour","0.5","0.33234572410583496","0.4413","0.8372"
"VL","23","8","5","contour","0.75","0.2811485230922699","0.6831","0.8438"
"VL","23","9","5","skeleton","0.25","0.163783997297287","0.7591","0.8768"
"VL","23","10","5","skeleton","0.5","0.2676733732223511","0.6965","0.7996"
"VL","23","11","5","skeleton","0.75","0.18536849319934845","0.6882","0.8676"
"VL","23","12","5","region","0.25","0.29056158661842346","0.5351","0.8453"
"VL","23","13","5","region","0.5","0.22731415927410126","0.7093","0.8407"
"VL","23","14","5","region","0.75","0.2937164902687073","0.6387","0.8378"
"VL","23","15","10","point","13","0.23917493224143982","0.6459","0.8608"
"VL","23","16","10","point","25","0.2153150588274002","0.7233","0.846"
"VL","23","17","10","point","37","0.18754622340202332","0.7005","0.8817"
"VL","23","18","10","grid","0.25","0.2074747532606125","0.6825","0.862"
"VL","23","19","10","grid","0.5","0.2279210388660431","0.7572","0.8539"
"VL","23","20","10","grid","0.75","0.21762588620185852","0.7098","0.8718"
"VL","23","21","10","contour","0.25","0.26471954584121704","0.5738","0.8738"
"VL","23","22","10","contour","0.5","0.370280921459198","0.5537","0.7896"
"VL","23","23","10","contour","0.75","0.2923620641231537","0.5976","0.8146"
"VL","23","24","10","skeleton","0.25","0.25634321570396423","0.7006","0.828"
"VL","23","25","10","skeleton","0.5","0.15364263951778412","0.7004","0.8863"
"VL","23","26","10","skeleton","0.75","0.231949120759964","0.6346","0.856"
"VL","23","27","10","region","0.25","0.23717086017131805","0.7203","0.8476"
"VL","23","28","10","region","0.5","0.19174796342849731","0.7326","0.8586"
"VL","23","29","10","region","0.75","0.23808708786964417","0.6827","0.8549"
"VL","23","30","15","point","13","0.20714929699897766","0.6826","0.8521"
"VL","23","31","15","point","25","0.17440728843212128","0.6803","0.8768"
"VL","23","32","15","point","37","0.25721827149391174","0.6686","0.8379"
"VL","23","33","15","grid","0.25","0.27521833777427673","0.6781","0.8405"
"VL","23","34","15","grid","0.5","0.2600417733192444","0.6332","0.8571"
"VL","23","35","15","grid","0.75","0.2735669016838074","0.6826","0.831"
"VL","23","36","15","contour","0.25","0.22830574214458466","0.6721","0.8768"
"VL","23","37","15","contour","0.5","0.330192893743515","0.5998","0.765"
"VL","23","38","15","contour","0.75","0.26167115569114685","0.6216","0.8376"
"VL","23","39","15","skeleton","0.25","0.28405284881591797","0.6396","0.8225"
"VL","23","40","15","skeleton","0.5","0.19078245759010315","0.7033","0.8727"
"VL","23","41","15","skeleton","0.75","0.3318100869655609","0.5333","0.8192"
"VL","23","42","15","region","0.25","0.23221182823181152","0.7157","0.8461"
"VL","23","43","15","region","0.5","0.1980743557214737","0.6877","0.8729"
"VL","23","44","15","region","0.75","0.20670494437217712","0.7227","0.8408"
"VL","23","45","5","point","13","0.4512275755405426","0.485","0.7716"
"VL","23","46","5","point","25","0.46746817231178284","0.4315","0.8016"
"VL","23","47","5","point","37","0.5837050676345825","0.4147","0.7553"
"VL","23","48","5","grid","0.25","0.4792129397392273","0.4524","0.8065"
"VL","23","49","5","grid","0.5","0.45442643761634827","0.4946","0.797"
"VL","23","50","5","grid","0.75","0.45538830757141113","0.4854","0.7791"
"VL","23","51","5","contour","0.25","0.6767083406448364","0.2519","0.7827"
"VL","23","52","5","contour","0.5","0.4416409432888031","0.5511","0.7678"
"VL","23","53","5","contour","0.75","0.565025269985199","0.2937","0.8286"
"VL","23","54","5","skeleton","0.25","0.5883356928825378","0.455","0.7583"
"VL","23","55","5","skeleton","0.5","0.5359718799591064","0.4561","0.7804"
"VL","23","56","5","skeleton","0.75","0.4953382909297943","0.4737","0.7856"
"VL","23","57","5","region","0.25","0.5282615423202515","0.5134","0.7733"
"VL","23","58","5","region","0.5","0.4465685486793518","0.4329","0.8039"
"VL","23","59","5","region","0.75","0.429124116897583","0.4688","0.8"
"VL","23","60","10","point","13","0.5595804452896118","0.3816","0.7421"
"VL","23","61","10","point","25","0.48883843421936035","0.5103","0.7801"
"VL","23","62","10","point","37","0.44852861762046814","0.4489","0.8042"
"VL","23","63","10","grid","0.25","0.42596712708473206","0.5055","0.7965"
"VL","23","64","10","grid","0.5","0.5545068979263306","0.4161","0.7879"
"VL","23","65","10","grid","0.75","0.3896194398403168","0.5346","0.8145"
"VL","23","66","10","contour","0.25","0.48641958832740784","0.451","0.7823"
"VL","23","67","10","contour","0.5","0.45967668294906616","0.3254","0.8306"
"VL","23","68","10","contour","0.75","0.5007069706916809","0.3904","0.7485"
"VL","23","69","10","skeleton","0.25","0.4838091731071472","0.4023","0.7685"
"VL","23","70","10","skeleton","0.5","0.4637654423713684","0.4532","0.7896"
"VL","23","71","10","skeleton","0.75","0.5602428317070007","0.4761","0.786"
"VL","23","72","10","region","0.25","0.43232232332229614","0.5011","0.7935"
"VL","23","73","10","region","0.5","0.42771172523498535","0.4882","0.7953"
"VL","23","74","10","region","0.75","0.4857073724269867","0.4686","0.7907"
"VL","23","75","15","point","13","0.5616632699966431","0.3903","0.7683"
"VL","23","76","15","point","25","0.49957895278930664","0.4546","0.7555"
"VL","23","77","15","point","37","0.3942042589187622","0.4825","0.8216"
"VL","23","78","15","grid","0.25","0.5382272005081177","0.4298","0.7798"
"VL","23","79","15","grid","0.5","0.43308550119400024","0.4434","0.8322"
"VL","23","80","15","grid","0.75","0.43080639839172363","0.4749","0.7922"
"VL","23","81","15","contour","0.25","0.5402846336364746","0.4131","0.7567"
"VL","23","82","15","contour","0.5","0.5736339092254639","0.2804","0.7764"
"VL","23","83","15","contour","0.75","0.5810053944587708","0.3332","0.7815"
"VL","23","84","15","skeleton","0.25","0.46563178300857544","0.5349","0.8149"
"VL","23","85","15","skeleton","0.5","0.5279632210731506","0.4008","0.7666"
"VL","23","86","15","skeleton","0.75","0.47429609298706055","0.3653","0.8145"
"VL","23","87","15","region","0.25","0.3666117787361145","0.5925","0.8096"
"VL","23","88","15","region","0.5","0.5599002838134766","0.4419","0.7455"
"VL","23","89","15","region","0.75","0.3810930848121643","0.6518","0.7955"
"VL","23","90","5","point","13","0.35307884216308594","0.607","0.8098"
"VL","23","91","5","point","25","0.3330729007720947","0.6581","0.8444"
"VL","23","92","5","point","37","0.34144070744514465","0.6197","0.8271"
"VL","23","93","5","grid","0.25","0.41010841727256775","0.5698","0.8301"
"VL","23","94","5","grid","0.5","0.32058650255203247","0.7109","0.8418"
"VL","23","95","5","grid","0.75","0.33686184883117676","0.6265","0.8239"
"VL","23","96","5","contour","0.25","0.3998473286628723","0.6252","0.8384"
"VL","23","97","5","contour","0.5","0.3827730119228363","0.6112","0.8032"
"VL","23","98","5","contour","0.75","0.38728708028793335","0.5986","0.7833"
"VL","23","99","5","skeleton","0.25","0.33538419008255005","0.691","0.8542"
"VL","23","100","5","skeleton","0.5","0.3636142611503601","0.6543","0.8158"
"VL","23","101","5","skeleton","0.75","0.34193429350852966","0.6034","0.8349"
"VL","23","102","5","region","0.25","0.32769107818603516","0.6546","0.8359"
"VL","23","103","5","region","0.5","0.3807242512702942","0.6002","0.8424"
"VL","23","104","5","region","0.75","0.31206971406936646","0.6972","0.8408"
"VL","23","105","10","point","13","0.37039026618003845","0.5995","0.8386"
"VL","23","106","10","point","25","0.35621532797813416","0.643","0.8354"
"VL","23","107","10","point","37","0.3673627972602844","0.675","0.8226"
"VL","23","108","10","grid","0.25","0.28803643584251404","0.7217","0.8508"
